"pkey";"fkPrikaz";"fkOtdelenie";"fkProfKo";"DateInput";"PostPatVsego";"PostPatSels";"PostPatDet";"PostPatPens";"PervIzPatVsego";"PervIzPatSels";"PervIzPatPens";"PervVPatVsego";"PervVPatSels";"PervVPatPens";"VypPatVsego";"VypPatSels";"VypPatDet";"VypPatPens";"UmrPatVsego";"UmrPatSels";"UmrPatTekSutki";"DateAdd";"PervIzDet";"PervVDet";"UmrPatDet";"UmrPatPens"
7219;5;1;3;11.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7220;5;1;3;12.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7221;5;1;3;13.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7222;5;1;3;14.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7223;5;1;3;15.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7224;5;1;3;16.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7225;5;1;3;17.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7226;5;1;3;18.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7227;5;1;3;19.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7228;5;1;3;20.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7229;5;1;3;21.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7230;5;1;3;22.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7231;5;1;3;23.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7232;5;1;3;24.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7233;5;1;3;25.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7234;5;1;3;26.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7235;5;1;3;27.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7236;5;1;3;28.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7237;5;2;1;28.2.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;1.3.2019 0:00:00;0;0;0;0
7238;5;2;2;28.2.2019 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7239;5;2;3;16.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7240;5;2;3;17.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7241;5;2;3;18.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7242;5;2;3;19.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7243;5;2;3;20.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7244;5;2;3;21.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7245;5;2;3;22.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7246;5;2;3;23.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7247;5;2;3;24.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7248;5;2;3;25.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7249;5;2;3;26.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7250;5;2;3;27.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7251;5;2;3;28.2.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3.2019 0:00:00;0;0;0;0
7252;5;3;1;28.2.2019 0:00:00;6;1;0;1;0;0;0;0;0;0;6;3;0;2;0;0;0;1.3.2019 0:00:00;0;0;0;0
7253;5;1;1;1.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;6.3.2019 0:00:00;0;0;0;0
7254;5;1;1;2.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7255;5;1;1;3.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7256;5;1;1;4.3.2019 0:00:00;4;1;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7257;5;1;3;1.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7258;5;1;3;2.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7259;5;1;3;3.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7260;5;1;3;4.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7261;5;2;1;1.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7262;5;2;1;2.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7263;5;2;1;3.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7264;5;2;1;4.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7265;5;2;2;1.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7266;5;2;2;2.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7267;5;2;2;3.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7268;5;2;2;4.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7269;5;3;1;1.3.2019 0:00:00;4;1;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7270;5;3;1;2.3.2019 0:00:00;5;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;6.3.2019 0:00:00;0;0;0;0
7271;5;3;1;3.3.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7272;5;3;1;4.3.2019 0:00:00;3;1;0;1;0;0;0;0;0;0;10;4;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7273;5;3;3;1.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7274;5;3;3;2.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.3.2019 0:00:00;0;0;0;0
7275;5;1;1;5.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.3.2019 0:00:00;0;0;0;0
7276;5;2;1;5.3.2019 0:00:00;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;7.3.2019 0:00:00;0;0;0;0
7277;5;2;2;5.3.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.3.2019 0:00:00;0;0;0;0
7278;5;3;1;5.3.2019 0:00:00;4;1;0;1;0;0;0;0;0;0;3;1;0;1;0;0;0;7.3.2019 0:00:00;0;0;0;0
7279;5;3;1;6.3.2019 0:00:00;7;4;0;1;0;0;0;0;0;0;7;0;0;0;0;0;0;7.3.2019 0:00:00;0;0;0;0
7280;5;3;3;3.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7.3.2019 0:00:00;0;0;0;0
7281;5;3;1;7.3.2019 0:00:00;8;0;0;0;0;0;0;1;1;0;8;2;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7282;5;3;1;8.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7283;5;3;1;9.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7284;5;3;1;10.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7285;5;3;1;11.3.2019 0:00:00;4;0;0;0;0;0;0;1;0;0;6;1;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7286;5;3;3;4.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7287;5;3;3;5.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7288;5;3;3;6.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7289;5;3;3;7.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7290;5;3;3;8.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7291;5;3;3;9.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7292;5;3;3;10.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7293;5;3;3;11.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7294;5;2;1;6.3.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7295;5;2;1;7.3.2019 0:00:00;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7296;5;2;1;8.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7297;5;2;1;9.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7298;5;2;1;10.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7299;5;2;1;11.3.2019 0:00:00;1;1;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7300;5;2;2;6.3.2019 0:00:00;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7301;5;2;2;7.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7302;5;2;2;8.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7303;5;2;2;9.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7304;5;2;2;10.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7305;5;2;2;11.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7306;5;2;3;1.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7307;5;2;3;2.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7308;5;2;3;3.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7309;5;2;3;4.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7310;5;2;3;5.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7311;5;2;3;6.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7312;5;2;3;7.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7313;5;2;3;8.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7314;5;2;3;9.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7315;5;2;3;10.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7316;5;2;3;11.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7317;5;1;1;6.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7318;5;1;1;7.3.2019 0:00:00;2;1;0;2;1;1;0;0;0;0;3;2;0;1;0;0;0;13.3.2019 0:00:00;0;0;0;0
7319;5;1;1;8.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7320;5;1;1;9.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7321;5;1;1;10.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7322;5;1;1;11.3.2019 0:00:00;4;1;0;2;0;0;0;0;0;0;4;0;0;2;0;0;0;13.3.2019 0:00:00;0;0;0;0
7323;5;1;1;12.3.2019 0:00:00;2;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;13.3.2019 0:00:00;0;0;0;0
7324;5;2;1;12.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7325;5;2;2;12.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7326;5;2;3;12.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7327;5;3;1;12.3.2019 0:00:00;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7328;5;3;3;12.3.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.3.2019 0:00:00;0;0;0;0
7329;5;1;1;13.3.2019 0:00:00;5;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7330;5;1;1;14.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;19.3.2019 0:00:00;0;0;0;0
7331;5;1;1;15.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7332;5;1;1;16.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7333;5;1;1;17.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7334;5;2;1;13.3.2019 0:00:00;2;0;0;1;0;0;0;0;0;0;5;2;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7335;5;2;1;14.3.2019 0:00:00;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7336;5;2;1;15.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7337;5;2;1;16.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7338;5;2;1;17.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7339;5;2;2;13.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7340;5;2;2;14.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7341;5;2;2;15.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7342;5;2;2;16.3.2019 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7343;5;2;2;17.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7344;5;3;3;13.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7345;5;3;3;14.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7346;5;3;3;15.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7347;5;3;3;16.3.2019 0:00:00;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7348;5;3;3;17.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7349;5;3;1;13.3.2019 0:00:00;7;2;0;1;0;0;0;0;0;0;5;1;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7350;5;3;1;14.3.2019 0:00:00;2;0;0;0;0;0;0;1;0;0;8;1;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7351;5;3;1;15.3.2019 0:00:00;6;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7352;5;3;1;16.3.2019 0:00:00;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7353;5;3;1;17.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.3.2019 0:00:00;0;0;0;0
7354;5;1;1;18.3.2019 0:00:00;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7355;5;1;1;19.3.2019 0:00:00;2;0;0;0;1;1;0;0;0;0;3;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7356;5;1;1;20.3.2019 0:00:00;3;1;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7357;5;1;1;21.3.2019 0:00:00;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7358;5;2;1;18.3.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7359;5;2;1;19.3.2019 0:00:00;3;2;0;1;0;0;0;0;0;0;2;1;0;1;0;0;0;22.3.2019 0:00:00;0;0;0;0
7360;5;2;1;20.3.2019 0:00:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7361;5;2;1;21.3.2019 0:00:00;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7362;5;2;2;18.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7363;5;2;2;19.3.2019 0:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7364;5;2;2;20.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7365;5;2;2;21.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7366;5;3;1;18.3.2019 0:00:00;3;1;0;0;0;0;0;0;0;0;5;1;0;1;0;0;0;22.3.2019 0:00:00;0;0;0;0
7367;5;3;1;19.3.2019 0:00:00;3;0;0;1;0;0;0;1;1;0;7;1;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7368;5;3;1;20.3.2019 0:00:00;4;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7369;5;3;1;21.3.2019 0:00:00;7;0;0;0;0;0;0;0;0;0;7;1;0;1;0;0;0;22.3.2019 0:00:00;0;0;0;0
7370;5;3;3;18.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7371;5;3;3;19.3.2019 0:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7372;5;3;3;20.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7373;5;3;3;21.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7374;5;2;3;13.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7375;5;2;3;14.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7376;5;2;3;15.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7377;5;2;3;16.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7378;5;2;3;17.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7379;5;2;3;18.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7380;5;2;3;19.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7381;5;2;3;20.3.2019 0:00:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7382;5;2;3;21.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.3.2019 0:00:00;0;0;0;0
7383;5;1;1;22.3.2019 0:00:00;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7384;5;1;1;23.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7385;5;1;1;24.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7386;5;1;3;5.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7387;5;1;3;6.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7388;5;1;3;7.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7389;5;1;3;8.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7390;5;1;3;9.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7391;5;1;3;10.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7392;5;1;3;11.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7393;5;1;3;12.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7394;5;1;3;13.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7395;5;1;3;14.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
7396;5;1;3;15.3.2019 0:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.3.2019 0:00:00;0;0;0;0
